,batting_team,bowling_team,venue,runs_left,balls_left,wickets_left,runs_target_y,crr,rrr,result
271802,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",197.0,112,9,205.0,6.0,10.6,0
271804,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",196.0,111,9,205.0,6.0,10.6,0
271805,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",190.0,110,9,205.0,9.0,10.4,0
271806,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",189.0,109,9,205.0,8.7,10.4,0
271807,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",188.0,108,9,205.0,8.5,10.4,0
271808,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",184.0,107,9,205.0,9.7,10.3,0
271809,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",182.0,106,9,205.0,9.9,10.3,0
271810,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",181.0,105,9,205.0,9.6,10.3,0
271811,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",181.0,104,9,205.0,9.0,10.4,0
271812,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",181.0,103,9,205.0,8.5,10.5,0
271813,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",180.0,102,9,205.0,8.3,10.6,0
271814,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",176.0,101,9,205.0,9.2,10.5,0
271815,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",176.0,100,9,205.0,8.7,10.6,0
271816,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",174.0,99,9,205.0,8.9,10.5,0
271817,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",170.0,98,9,205.0,9.5,10.4,0
271818,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",166.0,97,9,205.0,10.2,10.3,0
271819,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",166.0,96,9,205.0,9.8,10.4,0
271820,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",166.0,95,9,205.0,9.4,10.5,0
271821,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",162.0,94,9,205.0,9.9,10.3,0
271822,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",162.0,93,8,205.0,9.6,10.5,0
271823,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",161.0,92,8,205.0,9.4,10.5,0
271824,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",157.0,91,8,205.0,9.9,10.4,0
271825,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",157.0,90,8,205.0,9.6,10.5,0
271826,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",157.0,89,8,205.0,9.3,10.6,0
271827,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",156.0,88,8,205.0,9.2,10.6,0
271828,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",156.0,87,8,205.0,8.9,10.8,0
271829,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",152.0,86,8,205.0,9.4,10.6,0
271830,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",151.0,85,8,205.0,9.3,10.7,0
271831,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",147.0,84,8,205.0,9.7,10.5,0
271832,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",146.0,83,8,205.0,9.6,10.6,0
271833,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",145.0,82,8,205.0,9.5,10.6,0
271834,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",145.0,81,7,205.0,9.2,10.7,0
271835,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",145.0,80,7,205.0,9.0,10.9,0
271836,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",144.0,79,7,205.0,8.9,10.9,0
271837,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",143.0,78,7,205.0,8.9,11.0,0
271838,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",142.0,77,7,205.0,8.8,11.1,0
271839,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",142.0,76,7,205.0,8.6,11.2,0
271840,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",136.0,75,7,205.0,9.2,10.9,0
271841,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",135.0,74,7,205.0,9.1,10.9,0
271842,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",135.0,73,7,205.0,8.9,11.1,0
271843,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",134.0,72,7,205.0,8.9,11.2,0
271844,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",133.0,71,7,205.0,8.8,11.2,0
271845,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",132.0,70,7,205.0,8.8,11.3,0
271846,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",128.0,69,7,205.0,9.1,11.1,0
271847,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",124.0,68,7,205.0,9.3,10.9,0
271848,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",124.0,67,7,205.0,9.2,11.1,0
271849,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",118.0,66,7,205.0,9.7,10.7,0
271850,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",117.0,65,7,205.0,9.6,10.8,0
271851,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",116.0,64,7,205.0,9.5,10.9,0
271852,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",115.0,63,7,205.0,9.5,11.0,0
271853,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",114.0,62,7,205.0,9.4,11.0,0
271854,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",114.0,61,7,205.0,9.3,11.2,0
271855,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",108.0,60,7,205.0,9.7,10.8,0
271856,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",107.0,59,7,205.0,9.6,10.9,0
271857,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",103.0,58,7,205.0,9.9,10.7,0
271858,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",103.0,57,7,205.0,9.7,10.8,0
271859,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",102.0,56,7,205.0,9.7,10.9,0
271860,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",98.0,55,7,205.0,9.9,10.7,0
271861,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",97.0,54,7,205.0,9.8,10.8,0
271862,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",95.0,53,7,205.0,9.9,10.8,0
271863,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",91.0,53,7,205.0,10.2,10.3,0
271864,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",90.0,52,7,205.0,10.1,10.4,0
271865,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",90.0,51,7,205.0,10.0,10.6,0
271866,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",89.0,50,7,205.0,9.9,10.7,0
271867,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",88.0,49,7,205.0,9.9,10.8,0
271869,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",84.0,48,7,205.0,10.1,10.5,0
271870,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",83.0,47,7,205.0,10.0,10.6,0
271871,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",82.0,46,7,205.0,10.0,10.7,0
271872,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",81.0,45,7,205.0,9.9,10.8,0
271873,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",81.0,44,7,205.0,9.8,11.0,0
271874,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",80.0,43,7,205.0,9.7,11.2,0
271875,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",76.0,43,7,205.0,10.1,10.6,0
271876,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",75.0,42,7,205.0,10.0,10.7,0
271877,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",69.0,41,7,205.0,10.3,10.1,0
271878,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",69.0,40,6,205.0,10.2,10.4,0
271879,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",69.0,39,6,205.0,10.1,10.6,0
271880,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",68.0,38,6,205.0,10.0,10.7,0
271881,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",67.0,37,6,205.0,10.0,10.9,0
271882,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",67.0,36,5,205.0,9.9,11.2,0
271883,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",66.0,35,5,205.0,9.8,11.3,0
271884,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",65.0,34,5,205.0,9.8,11.5,0
271885,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",65.0,33,5,205.0,9.7,11.8,0
271886,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",64.0,32,5,205.0,9.6,12.0,0
271888,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",63.0,31,5,205.0,9.6,12.2,0
271889,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",59.0,30,5,205.0,9.7,11.8,0
271890,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",59.0,29,5,205.0,9.6,12.2,0
271891,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",59.0,28,4,205.0,9.5,12.6,0
271892,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",59.0,27,4,205.0,9.4,13.1,0
271893,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",59.0,26,4,205.0,9.3,13.6,0
271894,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",58.0,25,4,205.0,9.3,13.9,0
271895,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",57.0,24,4,205.0,9.2,14.2,0
271896,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",57.0,23,4,205.0,9.2,14.9,0
271897,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",57.0,22,4,205.0,9.1,15.5,0
271898,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",53.0,21,4,205.0,9.2,15.1,0
271899,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",52.0,20,4,205.0,9.2,15.6,0
271900,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",46.0,19,4,205.0,9.4,14.5,0
271901,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",46.0,18,4,205.0,9.4,15.3,0
271902,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",45.0,17,4,205.0,9.3,15.9,0
271903,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",45.0,16,3,205.0,9.2,16.9,0
271904,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",45.0,15,2,205.0,9.1,18.0,0
271905,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",44.0,14,2,205.0,9.1,18.9,0
271906,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",44.0,13,2,205.0,9.0,20.3,0
271907,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",38.0,12,2,205.0,9.3,19.0,0
271908,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",37.0,11,2,205.0,9.2,20.2,0
271909,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",33.0,10,2,205.0,9.4,19.8,0
271910,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",33.0,9,2,205.0,9.3,22.0,0
271911,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",27.0,8,2,205.0,9.5,20.2,0
271912,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",25.0,7,2,205.0,9.6,21.4,0
271913,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",25.0,6,2,205.0,9.5,25.0,0
271914,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",24.0,5,2,205.0,9.4,28.8,0
271915,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",20.0,4,2,205.0,9.6,30.0,0
271916,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",20.0,3,2,205.0,9.5,40.0,0
271917,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",16.0,2,2,205.0,9.6,48.0,0
271918,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",16.0,1,1,205.0,9.5,96.0,0
272048,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",191.0,119,10,191.0,0.0,9.6,1
272049,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",191.0,118,10,191.0,0.0,9.7,1
272050,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",187.0,117,10,191.0,8.0,9.6,1
272051,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",187.0,116,10,191.0,6.0,9.7,1
272052,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",187.0,115,10,191.0,4.8,9.8,1
272053,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",183.0,114,10,191.0,8.0,9.6,1
272054,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",182.0,113,10,191.0,7.7,9.7,1
272055,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",178.0,112,10,191.0,9.8,9.5,1
272056,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",177.0,111,10,191.0,9.3,9.6,1
272057,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",176.0,110,10,191.0,9.0,9.6,1
272058,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",175.0,109,10,191.0,8.7,9.6,1
272059,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",174.0,108,10,191.0,8.5,9.7,1
272060,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",174.0,107,10,191.0,7.8,9.8,1
272061,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",174.0,106,10,191.0,7.3,9.8,1
272062,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",170.0,105,10,191.0,8.4,9.7,1
272063,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",169.0,104,10,191.0,8.2,9.8,1
272064,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",168.0,103,10,191.0,8.1,9.8,1
272065,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",167.0,102,10,191.0,8.0,9.8,1
272066,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",167.0,101,10,191.0,7.6,9.9,1
272067,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",161.0,100,10,191.0,9.0,9.7,1
272068,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",161.0,99,10,191.0,8.6,9.8,1
272069,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",160.0,98,10,191.0,8.5,9.8,1
272070,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",159.0,97,10,191.0,8.3,9.8,1
272071,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",155.0,96,10,191.0,9.0,9.7,1
272072,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",151.0,95,10,191.0,9.6,9.5,1
272073,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",151.0,94,10,191.0,9.2,9.6,1
272074,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",147.0,93,10,191.0,9.8,9.5,1
272075,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",147.0,92,9,191.0,9.4,9.6,1
272076,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",146.0,91,9,191.0,9.3,9.6,1
272077,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",146.0,90,9,191.0,9.0,9.7,1
272078,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",145.0,89,9,191.0,8.9,9.8,1
272079,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",145.0,88,9,191.0,8.6,9.9,1
272080,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",145.0,87,9,191.0,8.4,10.0,1
272081,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",145.0,86,9,191.0,8.1,10.1,1
272082,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",144.0,85,9,191.0,8.1,10.2,1
272083,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",140.0,84,9,191.0,8.5,10.0,1
272084,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",139.0,83,9,191.0,8.4,10.0,1
272085,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",139.0,82,9,191.0,8.2,10.2,1
272086,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",138.0,81,9,191.0,8.2,10.2,1
272087,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",137.0,80,9,191.0,8.1,10.3,1
272088,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",135.0,79,9,191.0,8.2,10.3,1
272089,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",134.0,78,9,191.0,8.1,10.3,1
272090,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",134.0,77,9,191.0,8.0,10.4,1
272091,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",130.0,76,9,191.0,8.3,10.3,1
272092,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",129.0,75,9,191.0,8.3,10.3,1
272093,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",128.0,74,9,191.0,8.2,10.4,1
272094,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",127.0,73,9,191.0,8.2,10.4,1
272095,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",123.0,72,9,191.0,8.5,10.2,1
272096,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",123.0,71,9,191.0,8.3,10.4,1
272097,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",122.0,70,9,191.0,8.3,10.5,1
272098,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",118.0,69,9,191.0,8.6,10.3,1
272099,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",112.0,68,9,191.0,9.1,9.9,1
272100,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",111.0,67,9,191.0,9.1,9.9,1
272101,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",110.0,66,9,191.0,9.0,10.0,1
272102,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",110.0,65,9,191.0,8.8,10.2,1
272103,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",109.0,64,9,191.0,8.8,10.2,1
272104,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",109.0,63,9,191.0,8.6,10.4,1
272105,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",108.0,62,9,191.0,8.6,10.5,1
272106,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",104.0,61,9,191.0,8.8,10.2,1
272107,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",103.0,60,9,191.0,8.8,10.3,1
272108,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",102.0,59,9,191.0,8.8,10.4,1
272109,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",101.0,59,9,191.0,8.9,10.3,1
272110,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",95.0,58,9,191.0,9.3,9.8,1
272111,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",95.0,57,9,191.0,9.1,10.0,1
272112,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",94.0,56,9,191.0,9.1,10.1,1
272113,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",93.0,55,9,191.0,9.0,10.1,1
272114,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",89.0,54,9,191.0,9.3,9.9,1
272115,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",88.0,53,9,191.0,9.2,10.0,1
272116,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",88.0,52,9,191.0,9.1,10.2,1
272117,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",87.0,51,9,191.0,9.0,10.2,1
272118,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",86.0,50,9,191.0,9.0,10.3,1
272119,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",85.0,49,9,191.0,9.0,10.4,1
272120,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",84.0,48,9,191.0,8.9,10.5,1
272121,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",84.0,47,9,191.0,8.8,10.7,1
272122,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",83.0,46,9,191.0,8.8,10.8,1
272123,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",82.0,45,9,191.0,8.7,10.9,1
272124,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",76.0,44,9,191.0,9.1,10.4,1
272125,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",75.0,43,9,191.0,9.0,10.5,1
272126,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",75.0,42,8,191.0,8.9,10.7,1
272127,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",74.0,41,8,191.0,8.9,10.8,1
272128,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",73.0,40,8,191.0,8.8,11.0,1
272129,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",67.0,39,8,191.0,9.2,10.3,1
272130,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",65.0,38,8,191.0,9.2,10.3,1
272131,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",61.0,37,8,191.0,9.4,9.9,1
272132,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",60.0,36,8,191.0,9.4,10.0,1
272133,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",59.0,35,8,191.0,9.3,10.1,1
272134,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",55.0,34,8,191.0,9.5,9.7,1
272135,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",55.0,33,7,191.0,9.4,10.0,1
272136,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",55.0,32,7,191.0,9.3,10.3,1
272137,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",54.0,31,7,191.0,9.2,10.5,1
272138,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",52.0,30,7,191.0,9.3,10.4,1
272139,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",46.0,29,7,191.0,9.6,9.5,1
272140,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",46.0,28,7,191.0,9.5,9.9,1
272141,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",45.0,27,7,191.0,9.4,10.0,1
272142,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",44.0,26,7,191.0,9.4,10.2,1
272143,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",42.0,25,7,191.0,9.4,10.1,1
